Brand,Product Name,Category,Sub-CAT,Branch,Customers,Month,Month No.,year,Sum of Volum(Kg),Number of Box,Sum of Value ($)
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Karaj,B2B,January,1,2022,66.66666667,13.33333333,73.33333333
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Karaj,B2C,January,1,2022,404.2592593,80.85185185,434.3661705
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Karaj,B2W,January,1,2022,722.1759259,144.4351852,769.7174074
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Karaj,B2W,January,1,2022,336.2962963,67.25925926,358.4918519
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tabriz,B2C,January,1,2022,384.8148148,76.96296296,417.4709209
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tabriz,B2W,January,1,2022,629.2592593,125.8518519,657.1025926
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Arak,B2C,January,1,2022,146.8518519,29.37037037,161.1367437
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Arak,B2W,January,1,2022,238.7037037,47.74074074,251.7844444
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Isfahan,B2B,January,1,2022,228.7037037,45.74074074,251.5740741
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Isfahan,B2C,January,1,2022,942.7777778,188.5555556,1048.887203
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,January,1,2022,1117.407407,223.4814815,1190.961481
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,January,1,2022,1082.407407,216.4814815,1141.70037
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Shiraz,B2B,January,1,2022,1.851851852,0.37037037,1.74419916
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Shiraz,B2C,January,1,2022,431.2037037,86.24074074,466.8534585
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,January,1,2022,1226.666667,245.3333333,1307.626667
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,January,1,2022,311.6666667,62.33333333,329.0666667
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Ahvaz,B2B,January,1,2022,66.85185185,13.37037037,71.45557388
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Ahvaz,B2C,January,1,2022,300.5555556,60.11111111,329.4769226
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,January,1,2022,639.8148148,127.962963,682.0425926
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,January,1,2022,497.037037,99.40740741,529.7937037
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2022,172.037037,34.40740741,191.0864198
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Amol,B2W,January,1,2022,249.6296296,49.92592593,266.1051852
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Amol,B2W,January,1,2022,259.8148148,51.96296296,278.6859259
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Mashhad,B2C,January,1,2022,187.5925926,37.51851852,207.7215381
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Mashhad,B2W,January,1,2022,321.5787037,64.31574074,341.8977778
, ,,,,,January,1,2022,0.0,2.248148148,
Kalleh,SEVEN YOGURT 5% FAT 125 gr, ,Stirred Yogurt,Hamedan,B2C,January,1,2022,129.537037,25.90740741,144.8323714
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Hamedan,B2W,January,1,2022,267.037037,53.40740741,284.6614815
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2022,7.407407407,1.481481481,7.99537037
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2022,193.8888889,38.77777778,214.3480758
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,2.777777778,0.555555556,2.961111111
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,52.03703704,10.40740741,55.5762963
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2022,229.0509259,45.81018519,254.9965975
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,726.4814815,145.2962963,774.4292593
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,8.888888889,1.777777778,9.475555556
Kalleh,SEVEN YOGURT 5% FAT 125 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,105.7407407,21.14814815,112.7196296
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Karaj,B2B,January,1,2022,0.533333333,0.111111111,0.722222222
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Karaj,B2C,January,1,2022,215.6444444,44.92592593,285.6526585
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Karaj,B2W,January,1,2022,548.4444444,114.2592593,711.7162963
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Karaj,B2W,January,1,2022,164.0888889,34.18518519,212.9737037
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tabriz,B2C,January,1,2022,195.9111111,40.81481481,259.9506664
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tabriz,B2W,January,1,2022,375.8222222,78.2962963,477.0248148
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Arak,B2C,January,1,2022,302.4,63.0,407.7193099
,SEVEN YOGURT 5% FAT 200 gr, ,Stirred Yogurt,Arak, ,January,1,2022,507.7333333,105.7777778,651.5885185
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Isfahan,B2C,January,1,2022,66.13333333,13.77777778,90.86215311
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,January,1,2022,105.9555556,22.07407407,137.5214815
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,January,1,2022,326.0444444,67.92592593,416.8503704
 , , ,,, ,January,1,2022,0.0,2.37037037,15.51651237
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,January,1,2022,70.4,14.66666667,91.37333333
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,January,1,2022,97.95555556,20.40740741,75.96777778
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Ahvaz,B2B,January,1,2022,0.355555556,0.074074074,0.466703852
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Ahvaz,B2C,January,1,2022,238.2222222,49.62962963,321.9308186
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,January,1,2022,281.6,58.66666667,365.4933333
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,January,1,2022,456.1777778,95.03703704,591.5988889
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2022,307.0222222,63.96296296,418.7884486
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Amol,B2W,January,1,2022,220.4444444,45.92592593,286.1185185
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Amol,B2W,January,1,2022,267.7333333,55.77777778,347.6077778
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Mashhad,B2C,January,1,2022,155.3851852,32.37191358,212.1210304
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Mashhad,B2W,January,1,2022,148.5259259,30.94290123,192.3203704
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Hamedan,B2B,January,1,2022,0.177777778,0.037037037,0.240740741
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Hamedan,B2C,January,1,2022,84.44444444,17.59259259,116.8201961
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Hamedan,B2W,January,1,2022,150.6,31.375,185.0948148
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2022,1.97037037,0.410493827,2.837333333
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Amol,B2M,January,1,2022,0.066666667,0.013888889,0.096
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Amol,B2W,January,1,2022,0.088888889,0.018518519,0.122962963
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2022,6.222222222,1.296296296,8.215277778
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2022,680.8888889,141.8518519,929.8574344
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,8.0,1.666666667,10.38333333
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,134.4,28.0,174.4544444
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2022,2.844444444,0.592592593,3.851851852
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2022,1314.733333,273.9027778,1796.114601
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,2073.777778,432.037037,2691.590741
Kalleh,SEVEN YOGURT 5% FAT 200 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,93.33333333,19.44444444,121.1388889
 ,,,,, ,January,1,2022,,123.1481481,765.8285185
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2B,January,1,2022,0.888888889,0.185185185,1.203703704
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2C,January,1,2022,304.3555556,63.40740741,406.3597265
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2W,January,1,2022,457.4222222,95.2962963,600.1844444
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Karaj,B2W,January,1,2022,208.5333333,43.44444444,273.7
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tabriz,B2B,January,1,2022,0.177777778,0.037037037,0.240740741
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tabriz,B2C,January,1,2022,246.0444444,51.25925926,329.6027331
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tabriz,B2W,January,1,2022,468.6222222,97.62962963,602.0318519
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Arak,B2C,January,1,2022,218.8444444,45.59259259,253.113474
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Arak,B2W,January,1,2022,265.2444444,55.25925926,341.0081481
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2C,January,1,2022,363.2,75.66666667,499.5660777
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Isfahan,B2W,January,1,2022,244.6222222,50.96296296,310.1
, , ,,,,January,1,2022,0.0,117.8888889,628.1351852
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Shiraz,B2C,January,1,2022,57.33333333,11.94444444,76.91373049
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,January,1,2022,181.5111111,37.81481481,238.2333333
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,January,1,2022,109.1555556,22.74074074,141.7974074
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2B,January,1,2022,0.355555556,0.074074074,0.466703852
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2C,January,1,2022,472.162963,98.36728395,638.8041131
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,January,1,2022,795.2,165.6666667,1043.7
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,January,1,2022,855.2888889,178.1851852,1121.808519
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2B,January,1,2022,1.066666667,0.222222222,1.444444444
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2022,165.6888889,34.51851852,227.6790123
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2W,January,1,2022,70.4,14.66666667,92.4
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2W,January,1,2022,177.7777778,37.03703704,233.9251852
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Mashhad,B2C,January,1,2022,137.7777778,28.7037037,190.0394572
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Mashhad,B2W,January,1,2022,162.8,33.91666667,213.457037
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Hamedan,B2B,January,1,2022,0.355555556,0.074074074,0.481481481
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Hamedan,B2C,January,1,2022,169.7777778,35.37037037,234.9343513
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Hamedan,B2W,January,1,2022,369.6,77.0,471.4885185
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2C,January,1,2022,2.251851852,0.469135802,3.241011358
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Amol,B2W,January,1,2022,0.177777778,0.037037037,0.248888889
 , , ,,, ,January,1,2022,0.0,6.296296296,39.91481481
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2022,294.5185185,61.35802469,406.8799557
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,8.0,1.666666667,10.5
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,40.53333333,8.444444444,53.21925926
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2B,January,1,2022,1.777777778,0.37037037,2.407407407
 , ,,,, ,January,1,2022,0.0,100.7222222,0.0
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,686.2222222,142.962963,900.6666667
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,7.111111111,1.481481481,9.333333333
Kalleh,SEVEN YOGURT 5% FAT 400 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,203.0222222,42.2962963,253.6333333
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Karaj,B2C,January,1,2022,41.4,7.666666667,18.92424277
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Tabriz,B2C,January,1,2022,1.4,0.259259259,1.475614519
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Isfahan,B2C,January,1,2022,145.4,26.92592593,157.9228808
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Shiraz,B2B,January,1,2022,2.0,0.37037037,1.039653086
 ,Seven Yogurt 900 gr, ,Stirred Yogurt,Shiraz, ,January,1,2022,42.1,7.796296296,29.72942237
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,January,1,2022,7.4,1.37037037,7.715185185
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Shiraz,B2W,January,1,2022,0.4,0.074074074,0.104444444
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Ahvaz,B2C,January,1,2022,55.4,10.25925926,39.03598109
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Ahvaz,B2W,January,1,2022,6.6,1.222222222,4.8
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Mashhad,B2C,January,1,2022,10.0,1.851851852,10.80344106
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Mashhad,B2W,January,1,2022,6.466666667,1.197530864,4.947037037
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2022,4.4,0.814814815,4.739528444
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Tehran,B2C,January,1,2022,16.16666667,2.99382716,8.464874691
Kalleh,Seven Yogurt 900 gr,Yogurt,Stirred Yogurt,Tehran,B2W,January,1,2022,112.6,20.85185185,16.26444444
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,February,2,2022,2427.39375,449.5173611,4413.321561
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2W,February,2,2022,4.725,0.875,7.318333333
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2M,February,2,2022,210.35625,38.95486111,413.7038889
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,February,2,2022,51.43125,9.524305556,90.55730722
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2M,February,2,2022,34.0875,6.3125,56.6475
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2W,February,2,2022,23.8875,4.423611111,39.65983333
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2B,February,2,2022,25.3125,4.6875,42.89861111
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,February,2,2022,1342.5,248.6111111,2365.481378
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2W,February,2,2022,189.0,35.0,292.74
Kalleh,BREAKFAST YOGURT 450 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2M,February,2,2022,23.0625,4.270833333,43.22416667
Kalleh,BREAKFAST YOGURT 700 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,February,2,2022,352.4208333,83.90972222,747.4529583
Kalleh,BREAKFAST YOGURT 700 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2W,February,2,2022,7.875,1.875,13.9725
Kalleh,BREAKFAST YOGURT 700 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2M,February,2,2022,7.233333333,1.722222222,16.14755556
Kalleh,BREAKFAST YOGURT 700 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2B,February,2,2022,9.625,2.291666667,18.59625
Kalleh,BREAKFAST YOGURT 700 gr,,Set Yogurt-Ful Fat,Shiraz,B2C,February,2,2022,345.2458333,82.20138889,714.6782444
Kalleh,BREAKFAST YOGURT 700 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2M,February,2,2022,11.025,2.625,22.82795556
Kalleh,CREAM YOGURT 10% FAT 1500 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2W,February,2,2022,11.25,1.25,13.7775
Kalleh,CREAM YOGURT 10% FAT 1500 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2B,February,2,2022,1.875,0.208333333,2.620833333
Kalleh,CREAM YOGURT 10% FAT 1500 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,February,2,2022,231.25,25.69444444,293.75311
Kalleh,CREAM YOGURT 10% FAT 1500 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2W,February,2,2022,70.5,7.833333333,26.54485311
Kalleh,CREAM YOGURT 10% FAT 1500 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2M,February,2,2022,194.0625,21.5625,240.8822222
Kalleh,CREAM YOGURT 10% FAT 1500 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2W,February,2,2022,98.5,10.94444444,121.3228889
Kalleh,CREAM YOGURT 10% FAT 1500 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2B,February,2,2022,31.375,3.486111111,44.48888889
Kalleh,CREAM YOGURT 10% FAT 1500 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,February,2,2022,231.6875,25.74305556,319.6562944
Kalleh,CREAM YOGURT 10% FAT 1500 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2M,February,2,2022,13.0,1.444444444,17.88408333
Kalleh,CREAM YOGURT 10% FAT 450gr,,Set Yogurt-Ful Fat,Mashhad,B2B,February,2,2022,1.8,0.333333333,2.8
Kalleh,CREAM YOGURT 10% FAT 450gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,February,2,2022,1084.74375,200.8784722,1671.881438
Kalleh,CREAM YOGURT 10% FAT 450gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2W,February,2,2022,999.225,185.0416667,1265.685
Kalleh,CREAM YOGURT 10% FAT 450gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2M,February,2,2022,78.16875,14.47569444,125.025
Kalleh,CREAM YOGURT 10% FAT 450gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,February,2,2022,72.7125,13.46527778,99.31872
Kalleh,CREAM YOGURT 10% FAT 450gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2W,February,2,2022,8.55,1.583333333,10.80466667
Kalleh,CREAM YOGURT 10% FAT 450gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2M,February,2,2022,52.59375,9.739583333,67.66116667
Kalleh,CREAM YOGURT 10% FAT 450gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2W,February,2,2022,36.91875,6.836805556,47.47633333
Kalleh,CREAM YOGURT 10% FAT 450gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2B,February,2,2022,24.16875,4.475694444,34.53041667
Kalleh,CREAM YOGURT 10% FAT 450gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2C,February,2,2022,767.925,142.2083333,1158.690775
Kalleh,CREAM YOGURT 10% FAT 450gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2M,February,2,2022,11.60625,2.149305556,17.352
Kalleh,CREAM YOGURT 10% FAT 900 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2C,February,2,2022,173.0625,32.04861111,259.8116281
Kalleh,CREAM YOGURT 10% FAT 900 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2W,February,2,2022,14.85,2.75,18.82666667
Kalleh,CREAM YOGURT 10% FAT 900 gr,Yogurt,Set Yogurt-Ful Fat,Mashhad,B2M,February,2,2022,78.6,14.55555556,121.0714819
Kalleh,CREAM YOGURT 10% FAT 900 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2C,February,2,2022,14.1375,2.618055556,19.06313889
 ,CREAM YOGURT 10% FAT 900 gr,,Set Yogurt-Ful Fat,Arak, ,February,2,2022,0.9,0.166666667,1.133333333
Kalleh,CREAM YOGURT 10% FAT 900 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2M,February,2,2022,41.775,7.736111111,55.30172222
Kalleh,CREAM YOGURT 10% FAT 900 gr,Yogurt,Set Yogurt-Ful Fat,Arak,B2W,February,2,2022,4.6875,0.868055556,6.076388889
Kalleh,CREAM YOGURT 10% FAT 900 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2B,February,2,2022,14.925,2.763888889,21.115
Kalleh,CREAM YOGURT 10% FAT 900 gr,,Set Yogurt-Ful Fat,Shiraz,B2C,February,2,2022,631.2375,116.8958333,924.3165744
Kalleh,CREAM YOGURT 10% FAT 900 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2W,February,2,2022,14.85,2.75,18.81
Kalleh,CREAM YOGURT 10% FAT 900 gr,Yogurt,Set Yogurt-Ful Fat,Shiraz,B2M,February,2,2022,15.0,2.777777778,21.69213056
Kalleh,FRESH LOW FAT YOGURT 400 gr,Yogurt,Set Yogurt-Low Fat,Karaj,B2C,February,2,2022,411.3,76.16666667,250.7189329
Kalleh,FRESH LOW FAT YOGURT 400 gr,Yogurt,Set Yogurt-Low Fat,Karaj,B2W,February,2,2022,221.625,41.04166667,132.1541667
Kalleh,FRESH LOW FAT YOGURT 400 gr,Yogurt,Set Yogurt-Low Fat,Karaj,B2W,February,2,2022,468.9,86.83333333,279.5879167
Kalleh,FRESH LOW FAT YOGURT 400 gr,Yogurt,Set Yogurt-Low Fat,Tabriz,B2C,February,2,2022,130.725,24.20833333,79.15199981
Kalleh,FRESH LOW FAT YOGURT 400 gr,Yogurt,Set Yogurt-Low Fat,Tabriz,B2W,February,2,2022,110.475,20.45833333,64.0475
Kalleh,FRESH LOW FAT YOGURT 400 gr,Yogurt,Set Yogurt-Low Fat,Arak,B2C,February,2,2022,217.575,40.29166667,135.3841856
Kalleh,FRESH LOW FAT YOGURT 400 gr,Yogurt,Set Yogurt-Low Fat,Arak,B2W,February,2,2022,298.8,55.33333333,175.1633333
Kalleh,FRESH LOW FAT YOGURT 400 gr,Yogurt,Set Yogurt-Low Fat,Isfahan,B2C,February,2,2022,412.875,76.45833333,262.0996279
Kalleh,FRESH LOW FAT YOGURT 400 gr,Yogurt,Set Yogurt-Low Fat,Isfahan,B2W,February,2,2022,271.125,50.20833333,161.6708333
